timestamp_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_C,rpm
5580,0.606931993,-0.211973394,1.05632665,10.36763706,-5.333071408,-8.552513897,38.56260742,4016.452335
5584,0.602861197,-0.211829408,1.0624274,10.39408394,-5.367620257,-8.551404115,39.33905895,4025.810834
5588,0.603290501,-0.208399044,1.059242122,10.28809893,-5.380045191,-8.596588872,38.86537093,4012.491027
5592,0.605291943,-0.212092059,1.059787227,10.3738739,-5.419177988,-8.546038887,38.71098374,4019.594409
5596,0.606250613,-0.213417808,1.059755395,10.27555985,-5.389440528,-8.580923189,39.77996976,4019.206959
5600,0.603873323,-0.212936713,1.063026385,10.39863512,-5.397007713,-8.555740521,40.09947616,4014.555447
5604,0.604082237,-0.211955889,1.05912518,10.47388977,-5.322955477,-8.55140231,39.39224928,4018.083026
5608,0.606295649,-0.21387421,1.05654025,10.34963264,-5.450490376,-8.513802165,39.37135492,4015.733342
5612,0.605142118,-0.21512851,1.053315423,10.42211753,-5.400121981,-8.508537615,38.92043008,4009.795326
5616,0.604020968,-0.21365306,1.057673283,10.39737389,-5.401313323,-8.522593853,38.9043498,4013.17453
5620,0.605267766,-0.212608653,1.061940857,10.35069169,-5.39518999,-8.548468482,38.22241252,4020.164506
5624,0.604772236,-0.208726821,1.057407971,10.34013207,-5.432387311,-8.616631871,39.55599024,4017.922468
5628,0.605143311,-0.21331515,1.057534801,10.38308181,-5.373072867,-8.497775515,38.89875368,4019.631131
5632,0.608774006,-0.213248846,1.06170388,10.36705876,-5.37560147,-8.575269762,39.46160207,4017.692806
5636,0.603979557,-0.214800827,1.05986533,10.36706474,-5.453607863,-8.582169417,39.38517635,4019.787295
5640,0.603491982,-0.209353856,1.057669803,10.35460358,-5.48221642,-8.568807753,38.06864656,4017.494062
5644,0.607552547,-0.211299454,1.059429478,10.3454225,-5.368808806,-8.581919815,39.80208238,4015.316034
5648,0.603147044,-0.210423787,1.058822016,10.32172787,-5.451145887,-8.546194897,39.3083362,4021.613401
5652,0.608189175,-0.211095465,1.059720169,10.29514235,-5.384715209,-8.571309885,39.36386142,4015.543848
5656,0.604210316,-0.213461395,1.058935609,10.35588881,-5.413019405,-8.505518688,38.38590255,4018.747001
5660,0.604767492,-0.211620304,1.059277833,10.37373038,-5.3895408,-8.603575416,39.21236822,4017.956866
5664,0.60613901,-0.214014324,1.056320279,10.29998631,-5.450607469,-8.574679259,38.73090289,4025.567465
5668,0.60713572,-0.211088257,1.060359723,10.3285676,-5.443648128,-8.650188028,39.15465529,4016.509591
5672,0.606686484,-0.209638179,1.059815775,10.2925634,-5.363926427,-8.545433621,40.21352463,4019.034761
5676,0.604190698,-0.206863663,1.059988934,10.3929321,-5.520822312,-8.487648707,38.56716329,4021.34191
5680,0.603852296,-0.213808152,1.06003847,10.40503909,-5.352077526,-8.573782658,38.25282852,4019.23
5684,0.6053363,-0.209564428,1.058682451,10.33708949,-5.370202653,-8.570518705,39.09439287,4022.481063
5688,0.604894044,-0.210277483,1.058154485,10.3552652,-5.361186058,-8.570620933,39.11974504,4020.287504
5692,0.603278892,-0.214365024,1.052381687,10.3735123,-5.436194653,-8.515176889,39.31565348,4021.894852
5696,0.60546779,-0.211546893,1.059018175,10.34945059,-5.432861214,-8.511871484,39.93176847,4025.606876
5700,0.6066805,-0.209307872,1.052761847,10.38282791,-5.4392732,-8.614674296,38.74792865,4014.968575
5704,0.604960121,-0.213293687,1.059473241,10.43561564,-5.408355991,-8.537331694,39.37325198,4021.0801
5708,0.607865123,-0.211152253,1.060174372,10.40240327,-5.342624584,-8.486429203,38.49394185,4023.07584
5712,0.605466905,-0.212352929,1.060091023,10.39413305,-5.355091893,-8.580686437,38.44474779,4011.86971
5716,0.604290108,-0.21132905,1.058345776,10.43769438,-5.362511595,-8.571663381,39.31075884,4023.698201
5720,0.604822319,-0.213493151,1.060451525,10.30641809,-5.458915672,-8.59278151,39.56342423,4022.319495
5724,0.603449686,-0.211852177,1.061471111,10.37467069,-5.315164195,-8.574829204,38.90850444,4012.936044
5728,0.602470217,-0.211073196,1.0582289,10.29024811,-5.467561071,-8.611934369,38.53092702,4022.220656
5732,0.605604571,-0.213115452,1.058509348,10.43363532,-5.363713483,-8.537232542,38.42706538,4018.03717
5736,0.602840329,-0.213687773,1.06129287,10.39103223,-5.378243965,-8.578232302,38.88560803,4021.907028
5740,0.60386921,-0.21216555,1.059126016,10.3568144,-5.461411416,-8.544723064,39.04061296,4021.064127
5744,0.604428578,-0.213038963,1.063506416,10.34078948,-5.448347532,-8.570334467,39.46333167,4015.313776
5748,0.605414525,-0.211962983,1.058228639,10.33609939,-5.447093545,-8.574224403,38.73428022,4018.893319
5752,0.605572628,-0.213548485,1.059446492,10.34830407,-5.454127918,-8.478317996,38.3929005,4019.213586
5756,0.604726716,-0.210241826,1.056982472,10.29342781,-5.3877178,-8.580425926,38.48783734,4014.992767
5760,0.600599346,-0.211492923,1.059314554,10.33887624,-5.352715855,-8.567365728,38.21938275,4021.25393
5764,0.604184551,-0.214856914,1.057781205,10.33796143,-5.448049059,-8.567826453,38.78245576,4013.698292
5768,0.603001868,-0.209120749,1.055464291,10.32385675,-5.386099778,-8.531702312,39.07631885,4021.800097
5772,0.604382539,-0.213701713,1.054865943,10.337268,-5.428138558,-8.584749237,39.75619094,4023.815481
5776,0.606674693,-0.21271237,1.059489544,10.34883042,-5.26707924,-8.511916703,39.87298563,4017.071048
5780,0.606287007,-0.209732747,1.057045093,10.36982027,-5.33739481,-8.51696031,39.67856468,4016.646741
5784,0.605072006,-0.213624797,1.058496408,10.39438374,-5.35809708,-8.537548649,38.8128224,4015.87926
5788,0.605665335,-0.207909614,1.058576732,10.34326065,-5.362108642,-8.583211429,38.99651439,4016.095871
5792,0.601520011,-0.216692391,1.057839182,10.27649408,-5.359655486,-8.57741431,39.48070067,4014.339025
5796,0.605019076,-0.217817634,1.062118619,10.35082545,-5.443934269,-8.653057928,39.29750541,4018.066123
5800,0.605912185,-0.211588317,1.058254484,10.32668081,-5.362292038,-8.59624158,39.75591183,4015.602305
5804,0.603146157,-0.214909272,1.057539201,10.35952447,-5.483376389,-8.497591317,38.62097979,4017.67476
5808,0.605455857,-0.211873619,1.05672255,10.29782391,-5.461629463,-8.53943861,39.4357691,4014.232048
5812,0.603822368,-0.213722501,1.060405253,10.3249195,-5.388981267,-8.483585632,39.28713772,4018.216279
5816,0.606693777,-0.212638233,1.057874849,10.32343666,-5.381448553,-8.538662405,39.15866855,4016.53937
5820,0.606918096,-0.211457049,1.061191456,10.37266935,-5.410181696,-8.562253353,39.28828527,4014.496711
5824,0.603502334,-0.211836403,1.05978118,10.32528379,-5.351094,-8.554278367,38.46365967,4014.177101
5828,0.607655011,-0.212543578,1.057751269,10.32465256,-5.427218206,-8.548470701,39.34755101,4019.30777
5832,0.604218876,-0.212986407,1.059600565,10.34520936,-5.334591637,-8.618178624,38.93928461,4012.189555
5836,0.608900212,-0.212462185,1.059817511,10.37048157,-5.380040007,-8.542665622,38.9838364,4018.540412
5840,0.603592195,-0.213406517,1.057049758,10.32617522,-5.382162828,-8.515456426,38.98850479,4016.557576
5844,0.604746532,-0.209675387,1.05921225,10.29370431,-5.435935662,-8.524416244,40.20518955,4019.71624
5848,0.605057162,-0.214165918,1.059440083,10.31752804,-5.461557501,-8.587198466,39.39689496,4017.867333
5852,0.603053303,-0.211485534,1.058896333,10.356632,-5.361631322,-8.546221845,39.39007749,4013.744543
5856,0.601027413,-0.211371426,1.05996588,10.36931229,-5.422007575,-8.553834451,40.0923951,4018.372589
5860,0.602951845,-0.21559201,1.058453456,10.41879477,-5.507517144,-8.517017342,39.77191629,4017.176586
5864,0.606858202,-0.211397539,1.061923586,10.3059476,-5.38074229,-8.563248994,39.76571858,4015.833317
5868,0.603930793,-0.209766288,1.063864598,10.32449008,-5.421482042,-8.528487929,38.64800135,4013.486305
5872,0.603934867,-0.212475806,1.057930809,10.3930561,-5.402141084,-8.626247869,39.07849673,4022.619359
5876,0.607767012,-0.210686075,1.054902666,10.32364862,-5.407470876,-8.571694145,39.08814682,4020.135036
5880,0.605639929,-0.212169054,1.05951917,10.37277367,-5.499241989,-8.510257822,39.64122988,4014.801164
5884,0.606073905,-0.211713177,1.059666587,10.38767579,-5.398156849,-8.584492883,39.94470857,4018.092295
5888,0.606379769,-0.21032516,1.059067271,10.35007034,-5.353911029,-8.502166122,39.49429705,4016.830733
5892,0.602727729,-0.212369416,1.056229208,10.38620868,-5.425470105,-8.570379378,39.58158972,4014.355829
5896,0.604873271,-0.210903947,1.059505373,10.42789967,-5.348973488,-8.667420872,39.68607794,4015.093704
5900,0.604926259,-0.215142393,1.060477342,10.38802952,-5.39925143,-8.523649136,39.4051997,4013.956734
5904,0.60428376,-0.211835173,1.057099867,10.38606428,-5.387767429,-8.5913274,38.46122154,4013.716886
5908,0.602341889,-0.215583579,1.062454705,10.41646746,-5.380833296,-8.535600107,39.51599166,4014.220371
5912,0.60557807,-0.212868327,1.057089183,10.41354572,-5.420898448,-8.503105474,38.77149437,4018.639096
5916,0.601166514,-0.213403682,1.060339723,10.4236357,-5.289368691,-8.53954162,38.76509071,4011.419774
5920,0.602666097,-0.211207151,1.058488926,10.33776268,-5.373836795,-8.552717389,39.56308807,4018.948738
5924,0.60293161,-0.212881948,1.055848025,10.34883107,-5.424235606,-8.534667596,38.67793198,4017.131134
5928,0.603757292,-0.208314106,1.058780813,10.33232445,-5.367484106,-8.578675888,39.49498876,4023.713958
5932,0.606362399,-0.212822997,1.058549107,10.3450093,-5.383254476,-8.481896976,38.950288,4017.539416
5936,0.60805778,-0.214158838,1.064134554,10.30449416,-5.395179413,-8.458805722,39.11889086,4014.393682
5940,0.608194176,-0.216209677,1.06098455,10.31340972,-5.3961901,-8.502253646,38.97871609,4013.655991
5944,0.60628999,-0.212086554,1.062643464,10.35079452,-5.367089754,-8.593682141,39.38918869,4011.793352
5948,0.605528002,-0.212706838,1.061829831,10.28923802,-5.463181404,-8.538548213,39.00243584,4013.760597
5952,0.599756961,-0.210495339,1.058903504,10.33166183,-5.43493209,-8.600517335,38.99772812,4018.637885
5956,0.606963206,-0.210287675,1.057568251,10.30947639,-5.462341016,-8.591592127,39.35196103,4014.982524
5960,0.610078853,-0.210496264,1.062454645,10.39631164,-5.463659333,-8.560730555,39.04306622,4016.737168
5964,0.605555405,-0.213879809,1.056588044,10.40402608,-5.520819844,-8.54189662,38.23012666,4014.943172
5968,0.605100503,-0.214524176,1.058896714,10.37890888,-5.412145549,-8.556228957,38.8241853,4006.905823
5972,0.606066395,-0.212883624,1.057625045,10.38852404,-5.422284916,-8.531949489,38.63616609,4023.752154
5976,0.606128617,-0.213857069,1.060236046,10.41721512,-5.4536784,-8.521745262,39.41688543,4011.514052
5980,0.604894454,-0.211767789,1.062827814,10.39300491,-5.417831854,-8.530222445,39.34355821,4019.558129
5984,0.60383694,-0.212636352,1.058393063,10.37986805,-5.32197439,-8.540006649,39.46573176,4018.317974
5988,0.605365997,-0.210607189,1.056730591,10.29438043,-5.358889825,-8.551841618,39.45157808,4015.029207
5992,0.60176243,-0.21308916,1.060921761,10.28737911,-5.509942696,-8.475601679,39.70993994,4010.950109
5996,0.600700956,-0.215744601,1.055638096,10.35842246,-5.413703551,-8.534518484,39.20806542,4009.167319
6000,0.607443015,-0.210664859,1.059514496,10.40032801,-5.342400171,-8.514191039,39.50859171,4020.475969
6004,0.603661817,-0.206886535,1.057593282,10.36609912,-5.397694182,-8.580932418,39.2706443,4014.800924
6008,0.606102273,-0.2107584,1.0598522,10.36806679,-5.387774096,-8.591323262,39.07189318,4012.420873
6012,0.607845571,-0.215154737,1.059710466,10.30792637,-5.389778432,-8.529311837,38.03990082,4010.968138
6016,0.607150625,-0.215014145,1.056799742,10.33150016,-5.449144756,-8.537360866,39.19876447,4015.362199
6020,0.60346365,-0.208829097,1.062602107,10.41951844,-5.368796539,-8.503282318,39.36623588,4014.769859
6024,0.605289074,-0.212310694,1.061629416,10.34458697,-5.350591854,-8.567484969,39.07328134,4013.235446
6028,0.602190028,-0.212058343,1.057009164,10.347163,-5.424481216,-8.577010355,39.0047974,4021.104589
6032,0.604396621,-0.213186709,1.056541836,10.32222178,-5.388046222,-8.518659658,39.23425638,4018.691203
6036,0.60678838,-0.210050035,1.058004933,10.42818004,-5.428725929,-8.499512613,38.35667785,4012.755055
6040,0.604680574,-0.211615187,1.056175288,10.32043794,-5.378597682,-8.61055931,39.40524081,4018.470338
6044,0.598686792,-0.214448294,1.056663021,10.3911651,-5.326536955,-8.488827928,39.35310291,4017.915428
6048,0.599934246,-0.213042458,1.060925801,10.29858322,-5.34099739,-8.622817681,40.51381079,4021.07194
6052,0.602947725,-0.21261656,1.058873841,10.27697584,-5.482216874,-8.498102009,38.65532738,4017.209334
6056,0.607385441,-0.212987451,1.060324137,10.36565122,-5.435907256,-8.614193189,38.49438107,4019.101911
6060,0.605027843,-0.210550055,1.063133889,10.33994566,-5.424798611,-8.565053371,40.59711793,4021.61922
6064,0.604907668,-0.213782767,1.058576741,10.40568067,-5.361186409,-8.562274713,40.38915992,4018.653864
6068,0.601878468,-0.212896621,1.057723048,10.38707199,-5.402528721,-8.543701158,39.24316773,4015.504555
6072,0.604918391,-0.208748445,1.058739702,10.41116425,-5.398322167,-8.594526172,38.97651828,4010.680067
6076,0.599884546,-0.208554528,1.060888642,10.35624605,-5.454195191,-8.630265051,38.24961574,4021.400575
6080,0.605324575,-0.208230766,1.059277586,10.3537496,-5.329778798,-8.58569372,38.93246429,4010.83287
6084,0.607065315,-0.211198594,1.055074263,10.35318598,-5.377416567,-8.51472933,39.27688769,4018.691861
6088,0.602914462,-0.210355715,1.057447624,10.45481546,-5.485691368,-8.549408692,39.43672912,4017.813735
6092,0.60686816,-0.213632769,1.055852932,10.34021802,-5.335704535,-8.545736601,40.10861033,4018.478308
6096,0.603117537,-0.213437414,1.05666417,10.4123064,-5.449501309,-8.56543437,39.22015994,4019.205553
6100,0.604920351,-0.215015569,1.055707588,10.28482008,-5.380964806,-8.547931372,39.79441887,4010.208219
6104,0.604331426,-0.211039891,1.059823961,10.2702168,-5.432224303,-8.520810752,38.82955942,4014.438918
6108,0.604809125,-0.210598502,1.060446492,10.3576468,-5.416631018,-8.482473398,39.9507449,4015.473126
6112,0.607788115,-0.210840363,1.058473479,10.32200105,-5.3223165,-8.560677513,38.58510985,4021.184571
6116,0.606445804,-0.212689586,1.056655915,10.26661847,-5.407133155,-8.56125401,39.50143536,4008.73175
6120,0.603205205,-0.21279266,1.059022992,10.43898425,-5.405931927,-8.566352055,38.87778948,4011.683178
6124,0.598866408,-0.210126515,1.058815538,10.41102092,-5.401396908,-8.505544124,39.35481229,4014.964406
6128,0.606474049,-0.214050823,1.056865919,10.4064672,-5.385027992,-8.518918967,39.52101713,4015.877071
6132,0.606201957,-0.211619643,1.057085304,10.36828464,-5.342240237,-8.587898234,39.27304457,4021.067994
6136,0.604958053,-0.209568229,1.058527451,10.39560091,-5.351944658,-8.519397301,38.04629288,4010.767888
6140,0.603453676,-0.210961172,1.058224407,10.32693403,-5.377458769,-8.560488153,39.80456371,4010.001301
6144,0.607936648,-0.211211122,1.057544926,10.37289826,-5.342225821,-8.573252543,39.61168664,4013.50343
6148,0.600898881,-0.210999602,1.058747319,10.37450436,-5.392107331,-8.552069038,39.47275935,4014.64223
6152,0.602983494,-0.211076808,1.058930503,10.41975833,-5.355872088,-8.538191411,38.95206386,4008.246683
6156,0.601565874,-0.212296481,1.060042583,10.38957669,-5.356247311,-8.574072025,38.56359645,4012.3469
6160,0.605385845,-0.21538784,1.061076045,10.32853369,-5.378930004,-8.582398682,38.97512972,4015.313278
6164,0.603644187,-0.215764733,1.058044145,10.32588457,-5.385299931,-8.475705602,38.28575362,4017.922576
6168,0.609002581,-0.21148585,1.059608416,10.43083784,-5.361023515,-8.543270937,38.57087769,4007.961496
6172,0.604651015,-0.212499911,1.06017466,10.32523099,-5.402916551,-8.532841535,39.63200999,4019.845824
6176,0.604117586,-0.208393537,1.055302898,10.32086257,-5.309771924,-8.532061935,37.38863418,4012.553926
6180,0.605804486,-0.211739191,1.058765197,10.37169953,-5.380492672,-8.549362515,39.43277364,4011.706009
6184,0.603091965,-0.20769946,1.058111025,10.2921946,-5.356625508,-8.579097493,38.50510178,4016.650057
6188,0.602360852,-0.213688841,1.059288112,10.29794089,-5.464347569,-8.505209309,39.49907484,4019.243565
6192,0.605726129,-0.209125177,1.062784429,10.39121619,-5.36149145,-8.499976874,38.91978705,4011.567268
6196,0.603597466,-0.211003238,1.058221658,10.38434545,-5.369054699,-8.514935818,39.24925392,4015.38543
6200,0.606642781,-0.209282566,1.060308677,10.37924017,-5.371109124,-8.582229115,38.41385026,4010.506336
6204,0.605309915,-0.213687919,1.060747096,10.45990533,-5.304434994,-8.526203944,39.02609866,4005.950055
6208,0.604856007,-0.213559506,1.059882968,10.3934814,-5.376867151,-8.526430674,39.73475302,4017.482965
6212,0.604756289,-0.213058878,1.05990274,10.40837625,-5.368318177,-8.5348799,39.27188749,4015.647082
6216,0.604434585,-0.208964891,1.056479347,10.31299138,-5.377163125,-8.595481082,38.62614061,4016.52659
6220,0.605461139,-0.210971141,1.058510938,10.34767455,-5.35284165,-8.511661308,39.58822015,4012.702847
6224,0.603788277,-0.209458508,1.058826792,10.31873267,-5.443191144,-8.502890598,38.64878122,4012.939144
6228,0.600544473,-0.214159117,1.058433441,10.3721701,-5.469659996,-8.557598265,39.76501219,4008.116469
6232,0.604775725,-0.20865081,1.057341419,10.3785279,-5.390438705,-8.531691849,38.96171394,4017.574136
6236,0.603656546,-0.20946489,1.060070576,10.34140659,-5.338331998,-8.55560816,39.3163434,4015.700376
6240,0.601751763,-0.213219559,1.058691106,10.35878497,-5.454735887,-8.522303233,38.68573023,4012.788262
6244,0.606236828,-0.213464999,1.05603049,10.38908446,-5.378831718,-8.577788942,39.62942389,4014.921025
6248,0.603823574,-0.212107664,1.057523836,10.37443475,-5.399795375,-8.536067717,39.79491365,4016.590581
6252,0.60098614,-0.210882909,1.0558461,10.38850192,-5.487196454,-8.49240565,39.2218338,4015.096986
6256,0.604458583,-0.212362664,1.055801857,10.35544703,-5.386787727,-8.559197793,39.09681556,4015.629572
6260,0.603211349,-0.210739569,1.06013645,10.33002678,-5.433330612,-8.529926343,37.88440405,4013.065743
6264,0.601076954,-0.214353364,1.059670084,10.31769993,-5.473668943,-8.559560086,40.19125368,4015.685935
6268,0.60526295,-0.209346279,1.062012062,10.32279536,-5.305263925,-8.554407687,38.93993598,4025.018156
6272,0.602430178,-0.209628767,1.056245136,10.38560119,-5.410705778,-8.566441479,39.09151672,4013.07409
6276,0.606107294,-0.2102296,1.059797913,10.38077391,-5.347047077,-8.593966437,40.58637371,4018.647788
6280,0.602748368,-0.214080824,1.059752213,10.34844401,-5.430854499,-8.631789168,39.24759994,4020.520758
6284,0.606645009,-0.210069272,1.059878983,10.36499165,-5.343586089,-8.503477153,38.34840459,4010.836839
6288,0.605498338,-0.214237322,1.060128522,10.29426732,-5.403135022,-8.511489632,39.07477097,4016.846496
6292,0.60483977,-0.209236055,1.059870442,10.36466224,-5.380570427,-8.540660484,39.57599466,4013.713842
6296,0.603042827,-0.214534908,1.058849346,10.373378,-5.364414329,-8.528546949,38.7789987,4014.335707
6300,0.606494851,-0.212426436,1.057220524,10.31870336,-5.417140626,-8.541711169,38.81269307,4018.509324
6304,0.605660753,-0.210343349,1.060774382,10.37947186,-5.447183941,-8.55031213,38.39456573,4018.924528
6308,0.603860672,-0.214114273,1.053700827,10.31644911,-5.3817491,-8.55598478,38.06904389,4021.56901
6312,0.605820984,-0.215850968,1.056731121,10.38431086,-5.433650525,-8.513127106,38.97682749,4017.801735
6316,0.602482098,-0.213076045,1.058928497,10.36356186,-5.421393594,-8.565293451,38.19907409,4017.05146
6320,0.601953721,-0.212991926,1.0566502,10.39741471,-5.370576642,-8.600920432,40.35708678,4016.015657
6324,0.604415344,-0.212958592,1.059251742,10.39617165,-5.393032474,-8.551686075,38.38377936,4013.306782
6328,0.604761832,-0.21178984,1.056832365,10.42282583,-5.426539762,-8.46345176,38.91114895,4012.417445
6332,0.605503499,-0.21219391,1.06153971,10.34311355,-5.437689114,-8.515347952,39.2558818,4015.716398
6336,0.604749214,-0.211937093,1.057613526,10.39618097,-5.400486439,-8.538989601,39.28008417,4007.876109
6340,0.6071931,-0.213801351,1.057096558,10.34762243,-5.258536949,-8.555943786,38.6684113,4015.919994
6344,0.6019314,-0.21296281,1.057939917,10.36292441,-5.460428429,-8.549370289,39.27435206,4012.930474
6348,0.605795393,-0.211215733,1.059490532,10.3560023,-5.409523207,-8.522330083,39.54072396,4012.751322
6352,0.605083049,-0.213956814,1.057389868,10.32343394,-5.417021784,-8.567954082,38.5244113,4012.554425
6356,0.607433187,-0.2143731,1.056253985,10.36862822,-5.390747863,-8.543004335,39.96116137,4016.576336
6360,0.604873666,-0.212178235,1.057906754,10.41148744,-5.378265943,-8.579954099,39.06393168,4005.200093
6364,0.605271508,-0.207590275,1.05637647,10.34869089,-5.409605993,-8.552230733,38.48278906,4014.376779
6368,0.608275222,-0.207715165,1.058165325,10.40664072,-5.414715169,-8.555182036,38.49422774,4013.6643
6372,0.606269269,-0.216816636,1.058223195,10.24970743,-5.332532383,-8.565528835,38.43580014,4008.088906
6376,0.605879019,-0.212992039,1.057259401,10.42915029,-5.408392949,-8.575843837,39.91876058,4013.480402
6380,0.603803021,-0.212389343,1.059943848,10.31147991,-5.382048381,-8.485939669,39.82679274,4011.656778
6384,0.604902839,-0.212357228,1.060730313,10.37968246,-5.499810398,-8.549726554,39.42898898,4011.703454
6388,0.601179091,-0.212207253,1.054982103,10.4209594,-5.46623718,-8.644651183,38.72622159,4017.330712
6392,0.602860128,-0.213320099,1.062361818,10.29873305,-5.388426139,-8.536561024,40.36705285,4009.090135
6396,0.60595892,-0.212507893,1.058848122,10.37639217,-5.437728166,-8.568632197,38.54867936,4009.799773
6400,0.600915601,-0.214434362,1.059240557,10.41771135,-5.407946803,-8.546676068,38.7214523,4020.242659
6404,0.604807097,-0.215339668,1.055927611,10.36530126,-5.356986374,-8.500023324,39.46097322,4009.380864
6408,0.604651073,-0.214336682,1.054507315,10.35580082,-5.36700308,-8.57193057,39.95546113,4014.393077
6412,0.605422829,-0.212117262,1.062370731,10.36166172,-5.397414382,-8.528155172,37.9185761,4021.210682
6416,0.601087866,-0.210815361,1.059188801,10.37119403,-5.491035747,-8.525199605,39.37489281,4016.511289
6420,0.600392402,-0.207379862,1.061144052,10.38407453,-5.348356091,-8.586866933,38.69771514,4017.073578
6424,0.606920473,-0.213443402,1.060010661,10.38408435,-5.399072809,-8.510359391,38.45735371,4021.396054
6428,0.604844156,-0.210127812,1.056402694,10.33407406,-5.400250899,-8.552061223,39.34178703,4019.427622
6432,0.605466614,-0.212204815,1.058471578,10.34260976,-5.38335988,-8.500905591,38.87068389,4020.503086
6436,0.60797453,-0.212830369,1.058841465,10.39909818,-5.408757692,-8.55262882,39.20735629,4014.360041
6440,0.604975361,-0.210716696,1.058714613,10.42202154,-5.486646606,-8.52246324,37.91940288,4014.278635
6444,0.600531078,-0.212364622,1.058465962,10.35709489,-5.340048692,-8.561881111,39.36223794,4018.0832
6448,0.603965255,-0.213615156,1.060171313,10.34773703,-5.442649052,-8.462830468,39.76439589,4026.051825
6452,0.606315174,-0.213533469,1.056940707,10.3808305,-5.472003139,-8.537665965,38.41646249,4014.444898
6456,0.603729689,-0.214029814,1.056662259,10.40296408,-5.343138256,-8.515945187,38.59073248,4017.768691
6460,0.603984413,-0.214233553,1.057732461,10.36824106,-5.397313012,-8.597239882,39.49963859,4019.128396
6464,0.603363528,-0.211168273,1.059262956,10.36695771,-5.375041801,-8.527276146,39.84182346,4018.658283
6468,0.607665307,-0.211662284,1.057404428,10.39994202,-5.45924353,-8.484363765,39.44871524,4016.603153
6472,0.607198481,-0.214305268,1.058215674,10.38209395,-5.376913024,-8.50929296,39.84257702,4019.819036
6476,0.600851921,-0.215058531,1.060467083,10.4068018,-5.36530024,-8.61049106,37.80826811,4016.642639
6480,0.608572486,-0.210171903,1.059960391,10.36542629,-5.292693122,-8.550673821,38.54209467,4019.465646
6484,0.603004897,-0.212462272,1.057679209,10.35264025,-5.43484302,-8.51797168,39.32000248,4015.345647
6488,0.608828901,-0.212347911,1.053136956,10.34927217,-5.483151586,-8.549264183,39.32436368,4017.95233
6492,0.601882694,-0.212411793,1.056203469,10.31063536,-5.456755192,-8.595436894,38.99641022,4019.006018
6496,0.606903957,-0.212345029,1.05851984,10.38461221,-5.429192419,-8.503304514,38.60389064,4013.599094
6500,0.603436549,-0.213902898,1.059720034,10.33939945,-5.281836206,-8.549377868,39.03631078,4016.330393
6504,0.604290299,-0.209765643,1.056791774,10.42509991,-5.429578263,-8.561249089,38.3513862,4025.224748
6508,0.60645029,-0.209924396,1.059633998,10.32285866,-5.33951188,-8.616389846,38.71503097,4019.252877
6512,0.603076459,-0.211792676,1.057801839,10.360802,-5.371999426,-8.593902308,38.09452165,4020.511551
6516,0.605269448,-0.217268912,1.059565276,10.3265386,-5.447226396,-8.5910818,38.26950782,4023.155432
6520,0.605253133,-0.211990156,1.056101868,10.3588307,-5.373275042,-8.587785936,39.12649802,4021.147184
6524,0.607090313,-0.211985567,1.058215624,10.31730977,-5.414716659,-8.548440705,39.63961212,4017.074202
6528,0.607454902,-0.210823466,1.05826225,10.31666362,-5.4454012,-8.548725262,38.76405289,4021.168662
6532,0.608519951,-0.211092131,1.059552771,10.35513103,-5.313790023,-8.630331829,38.9191301,4023.063456
6536,0.605245662,-0.209630025,1.05723331,10.3853412,-5.446528124,-8.6503323,40.067114,4022.290502
6540,0.605463619,-0.21246621,1.059063752,10.42805173,-5.398280686,-8.560441116,38.22121742,4017.358605
6544,0.603432051,-0.21677862,1.056289831,10.42238773,-5.350432365,-8.517469372,38.54682483,4019.090237
6548,0.603019865,-0.208429263,1.057824118,10.30805267,-5.420009057,-8.622961407,39.13992383,4017.727496
6552,0.601867653,-0.208135611,1.053849645,10.34686048,-5.360223705,-8.540315459,38.95576203,4018.795997
6556,0.604143619,-0.210900651,1.057312594,10.44572365,-5.393066794,-8.54484421,39.33181117,4015.895262
6560,0.604939117,-0.215245117,1.056468237,10.33797658,-5.439619451,-8.601788633,38.91707589,4020.098909
6564,0.604656026,-0.210358708,1.05962213,10.34886558,-5.303601301,-8.513031126,39.88871071,4030.162843
6568,0.605805778,-0.212140243,1.057218596,10.33771371,-5.352339121,-8.487590077,39.19236241,4022.835109
6572,0.601794844,-0.214489178,1.059375372,10.38371636,-5.318447153,-8.509273488,39.73944604,4024.475339
6576,0.608215605,-0.210594992,1.059279891,10.40151711,-5.352198266,-8.62794888,39.10903997,4020.395203
6580,0.605252395,-0.206749895,1.057968868,10.36669303,-5.390525756,-8.56658826,38.53224652,4017.790127
6584,0.606886468,-0.211734984,1.059124992,10.33184825,-5.408660903,-8.542486164,39.48660942,4021.768527
6588,0.605331674,-0.212069036,1.063022975,10.39691336,-5.473455122,-8.589407564,39.35498916,4013.537008
6592,0.602791968,-0.214213212,1.057863119,10.36817968,-5.418514436,-8.589553895,38.87374201,4019.897537
6596,0.603936616,-0.212865964,1.056257524,10.30515744,-5.366796586,-8.58157967,38.42277722,4022.10185
6600,0.597757785,-0.208298428,1.057483768,10.32221504,-5.426821308,-8.528151123,38.29350853,4027.128617
6604,0.605058539,-0.212611381,1.0592538,10.41377225,-5.423058397,-8.567538576,38.83080032,4020.272858
6608,0.604469932,-0.213128343,1.059681423,10.42070384,-5.370482086,-8.585918598,38.81251303,4027.948515
